right_eye_image,left_eye_image,yaw,roll,pitch,screen_position_x,screen_position_y
gaze_estimation\calibration_results\right_eye_crop_20250422_234404.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234404.png,-0.29817210416680107,0.4626317609024966,-0.8259510644268317,0.005208333333333333,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234405.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234405.png,0.9738386236451915,-357.68317419359937,-2.1605914272415845,0.005208333333333333,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234406.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234406.png,-1.740654251517497,0.720759089125039,-0.3055415663184391,0.005208333333333333,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234407.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234407.png,-0.677051886786384,-0.1302425569155048,-2.1162739063985043,0.005208333333333333,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234408.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234408.png,-0.8826299601469121,-328.6405418290432,-2.821496105197525,0.5,0.37037037037037035
gaze_estimation\calibration_results\right_eye_crop_20250422_234409.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234409.png,0.3231971078941336,-378.8072525296583,-2.751038346599586,0.5,0.09259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234410.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234410.png,0.4785391203563778,-318.47286402497247,-3.440838567066308,0.5,0.09259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234411.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234411.png,-1.1303413769187995,0.2701692397322404,-3.018359640849468,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234412.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234412.png,0.6468510649161541,0.4761211212232581,-1.6488683763816852,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234413.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234413.png,0.8121625698738395,-0.18730396539640992,-2.416005298355742,0.71875,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234414.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234414.png,7.056005102063833,-3.131176383505192,0.4663280986523546,0.9479166666666666,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234415.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234415.png,10.145855573979931,-3.2963361176734054,1.40691102498306,0.9479166666666666,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234416.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234416.png,8.441481629200466,-3.056197486958581,0.6114809499805745,0.75,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234417.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234417.png,1.6746489761160197,-0.35257063691540225,-1.452969099178702,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234418.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234418.png,-0.22960458141381146,0.27258893564993514,-1.4173703228047714,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234419.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234419.png,1.196390910189035,0.18987626803092894,-0.949040199279878,0.5,0.8611111111111112
gaze_estimation\calibration_results\right_eye_crop_20250422_234420.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234420.png,0.25730124954737227,-0.3635702390276947,-1.6349485456494932,0.5,0.9074074074074074
gaze_estimation\calibration_results\right_eye_crop_20250422_234421.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234421.png,0.8835750846698059,0.5591105514448316,-1.8315016095424994,0.5,0.7314814814814815
gaze_estimation\calibration_results\right_eye_crop_20250422_234422.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234422.png,0.5370246146714992,-0.26225699561013016,-2.3801256830277993,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234422.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234422.png,0.6504427907891451,0.3771392367877695,-1.7267404616162736,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234423.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234423.png,0.19903167588646561,-0.6793638441236567,-1.8576241615050861,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234424.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234424.png,-2.1648432719130533,0.2459666489722565,-1.8330732013136668,0.1875,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234425.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234425.png,-2.8432014082978276,-410.7865344514777,-1.71551542346225,0.052083333333333336,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234426.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234426.png,-3.8013992574570192,-358.1068764745612,-2.8337436759422303,0.052083333333333336,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234427.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234427.png,-0.6162147321743523,-30.642186821696725,-0.4778687564386104,0.3489583333333333,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234428.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234428.png,-0.10566893263343202,0.2960330740537813,-2.08476974550436,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234428.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234428.png,-0.6771297798719169,-0.421032327857489,-2.3934561515253137,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234429.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234429.png,0.928414283550548,0.45187100251683887,-2.2127421749607095,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234430.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234430.png,-0.4798609227402131,21.102128364165367,-1.7334103776346126,0.7642924233838959,0.2596099921676182
gaze_estimation\calibration_results\right_eye_crop_20250422_234431.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234431.png,1.9571345283812478,-0.9480984953123084,-2.322494489408058,0.9479166666666666,0.09259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234432.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234432.png,4.208996942411958,-1.152003882404557,-0.9417585740999215,0.9479166666666666,0.09259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234432.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234432.png,4.010318673239685,-1.7904667678087378,-1.546254093994122,0.9479166666666666,0.09259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234433.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234433.png,4.108385467039828,-1.7487762319443618,-2.3780083271053485,0.7299913351045073,0.2908089148403459
gaze_estimation\calibration_results\right_eye_crop_20250422_234433.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234433.png,4.393063953477825,-1.1307574361388504,-1.8961893623530415,0.7299913351045073,0.2908089148403459
gaze_estimation\calibration_results\right_eye_crop_20250422_234434.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234434.png,1.9357141652356544,-1.1536469715897226,-1.39388433019748,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234435.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234435.png,2.275409521592909,-0.18219565097012946,-0.7384865857359841,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234436.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234436.png,1.133052857003784,-0.09741423618811496,-0.6969767819829116,0.657648112193903,0.6433905309877354
gaze_estimation\calibration_results\right_eye_crop_20250422_234437.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234437.png,3.1043621956790037,-1.0309475799586494,0.638217516924712,0.9358506631243192,0.8964326444955049
gaze_estimation\calibration_results\right_eye_crop_20250422_234438.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234438.png,2.9726481938316986,-1.2442743093723152,0.8881859557776721,0.9479166666666666,0.9074074074074074
gaze_estimation\calibration_results\right_eye_crop_20250422_234439.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234439.png,2.8562969284898436,-0.5262968533976959,-0.5904360011554104,0.850545773841021,0.8188426676796885
gaze_estimation\calibration_results\right_eye_crop_20250422_234440.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234440.png,2.5237916597480243,-0.6329719045365607,-1.5252085769411963,0.5723432229106048,0.5658005541719198
gaze_estimation\calibration_results\right_eye_crop_20250422_234441.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234441.png,1.549284945865234,-0.7283155987456666,-1.6405668830865778,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234442.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234442.png,0.868415975205469,-0.650266194369209,-1.8224443773294183,0.44435948981391604,0.5506084227015536
gaze_estimation\calibration_results\right_eye_crop_20250422_234443.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234443.png,-0.2395122914484631,0.7679919807093825,-1.499747755569544,0.15688352051914964,0.8120852733262512
gaze_estimation\calibration_results\right_eye_crop_20250422_234443.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234443.png,-0.8111772705889502,0.2744959046308111,-2.068336132144239,0.15688352051914964,0.8120852733262512
gaze_estimation\calibration_results\right_eye_crop_20250422_234444.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234444.png,0.23873343632800087,-358.9213038673473,-0.8761937218868638,0.052083333333333336,0.9074074074074074
gaze_estimation\calibration_results\right_eye_crop_20250422_234445.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234445.png,-0.5577287020718475,-359.34223062479464,-1.3662996111790164,0.056720042515506976,0.9031900388489446
gaze_estimation\calibration_results\right_eye_crop_20250422_234446.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234446.png,0.038738629145209154,0.17337371654417666,-1.9398036579883922,0.3210124658994044,0.6628000310165629
gaze_estimation\calibration_results\right_eye_crop_20250422_234447.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234447.png,0.37368284542612945,0.1709625446012808,-1.6627464681843378,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234448.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234448.png,0.5578974249171449,0.8658718894826904,-2.1375898900747927,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234449.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234449.png,0.3439621683319228,0.22995282942818562,-2.689467953931512,0.27743795925566417,0.29756630919378324
gaze_estimation\calibration_results\right_eye_crop_20250422_234449.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234449.png,0.6201963256529239,-317.82925521070024,-2.121034059711505,0.27743795925566417,0.29756630919378324
gaze_estimation\calibration_results\right_eye_crop_20250422_234450.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234450.png,-3.3284310150588143,-358.9136173144691,-1.9674871254397743,0.052083333333333336,0.09259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234451.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234451.png,-3.765969623686009,-358.24431717342327,-3.1260908707553057,0.052083333333333336,0.09259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234452.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234452.png,-2.8865315651124313,-357.68699629549843,-3.0545556274885115,0.20509473634506328,0.23176575502186658
gaze_estimation\calibration_results\right_eye_crop_20250422_234453.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234453.png,-2.0518945213898485,-358.0874480752561,-2.749054643272359,0.48329728727548266,0.4848078685296379
gaze_estimation\calibration_results\right_eye_crop_20250422_234454.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234454.png,-1.7461733616277353,-358.24204962197604,-2.484195009535199,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234455.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234455.png,-1.1540929602109566,-358.87032608461584,-2.136316213888307,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234455.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234455.png,-1.9330081348131691,-359.4784557485639,-2.556036881061047,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234456.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234456.png,-2.013824431115612,-358.47962920910066,-1.376112457160687,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234457.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234457.png,-2.2241828573707885,-317.48152594697524,-1.6388003196457817,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234552.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234552.png,2.8774238739426865,409.38402154905884,1.5314681818794469,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234553.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234553.png,3.581041865757882,265.4963625998253,0.23436961906874387,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234554.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234554.png,2.8767444482093403,-1.6912959153553686,-0.8669257328380269,0.10416666666666667,0.18518518518518517
gaze_estimation\calibration_results\right_eye_crop_20250422_234555.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234555.png,0.04604199405878262,0.1569698139294644,-0.6887148067046098,0.10416666666666667,0.18518518518518517
gaze_estimation\calibration_results\right_eye_crop_20250422_234556.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234556.png,-0.5731388074247565,0.26361601104886745,-1.4384041928582576,0.5,0.18518518518518517
gaze_estimation\calibration_results\right_eye_crop_20250422_234557.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234557.png,3.36974638145888,-0.8281133773350291,0.3029771931098537,0.5,0.18518518518518517
gaze_estimation\calibration_results\right_eye_crop_20250422_234558.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234558.png,3.8703847852103186,-0.934147666169082,-0.07023421918796657,0.8958333333333334,0.18518518518518517
gaze_estimation\calibration_results\right_eye_crop_20250422_234559.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234559.png,3.625675844549064,-1.700851939119218,-1.2829175281404872,0.8958333333333334,0.18518518518518517
gaze_estimation\calibration_results\right_eye_crop_20250422_234600.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234600.png,2.8699667735236485,-1.2873230570445742,-0.34842643351078095,0.10416666666666667,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234601.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234601.png,2.841218698676015,-1.336455512436089,-0.47330867418732225,0.10416666666666667,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234602.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234602.png,2.659163045929813,-1.4269931521498052,0.3278276142997498,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234603.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234603.png,3.236288490635046,326.96083955662834,0.6583875440052509,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234604.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234604.png,3.374678365047048,358.0688727763912,1.1109481266362309,0.8958333333333334,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234605.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234605.png,4.6393028563881575,39.39320971743962,0.7602126889500056,0.8958333333333334,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234606.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234606.png,3.5842406967771394,-22.159554759544903,0.9760041272947575,0.10416666666666667,0.8148148148148148
gaze_estimation\calibration_results\right_eye_crop_20250422_234607.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234607.png,3.4816583750262224,-1.547062207539966,1.2033457708314472,0.10416666666666667,0.8148148148148148
gaze_estimation\calibration_results\right_eye_crop_20250422_234608.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234608.png,3.603550779586001,358.0361912176654,1.5734534650901537,0.5,0.8148148148148148
gaze_estimation\calibration_results\right_eye_crop_20250422_234609.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234609.png,4.024663594587269,358.0687304022311,1.0241719549026982,0.5,0.8148148148148148
gaze_estimation\calibration_results\right_eye_crop_20250422_234610.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234610.png,4.146874350325093,378.6631482993703,1.4946908072842717,0.8958333333333334,0.8148148148148148
gaze_estimation\calibration_results\right_eye_crop_20250422_234611.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234611.png,4.0637406778893155,409.50810911804587,1.750027504003583,0.8958333333333334,0.8148148148148148
gaze_estimation\calibration_results\right_eye_crop_20250422_234612.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234612.png,3.5730953407206636,-21.96242782912512,1.126305854482439,0.25986932180068606,0.23959590379893123
gaze_estimation\calibration_results\right_eye_crop_20250422_234613.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234613.png,3.3971716462013806,-0.5660547236334423,1.1771076473086595,0.005208333333333333,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234614.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234614.png,2.6600709082000367,-0.07986026574533867,-0.30481409738411,0.23958333333333334,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234615.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234615.png,2.9220556067427306,-0.7094237954629534,-0.7573663940036823,0.9947916666666666,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234616.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234616.png,3.9472844060496017,-1.832348881933342,-0.3764386381544824,0.9947916666666666,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234617.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234617.png,3.494024080440937,-1.689556286025578,-0.5274603158872821,0.9947916666666666,0.9907407407407407
gaze_estimation\calibration_results\right_eye_crop_20250422_234618.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234618.png,3.0528355425353086,357.4668052466319,0.812946334417191,0.9947916666666666,0.9907407407407407
gaze_estimation\calibration_results\right_eye_crop_20250422_234619.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234619.png,3.726990462500654,357.42386020450147,1.088710588411118,0.20833333333333334,0.9907407407407407
gaze_estimation\calibration_results\right_eye_crop_20250422_234620.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234620.png,3.1082815835032127,357.5051796881485,1.1206169376366262,0.005208333333333333,0.9907407407407407
gaze_estimation\calibration_results\right_eye_crop_20250422_234621.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234621.png,2.2192183922318156,357.88389024502567,0.9896195834816126,0.005208333333333333,0.3888888888888889
gaze_estimation\calibration_results\right_eye_crop_20250422_234622.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234622.png,2.6696950324877093,39.48086812086507,0.481135721235205,0.005208333333333333,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234623.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234623.png,3.9388902292879484,-0.9809856143055811,-0.7046480217782545,0.005208333333333333,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234624.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234624.png,3.123922028712291,-1.7437067190782045,-0.595510056556293,0.005208333333333333,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234625.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234625.png,2.2091352077996187,-32.53932184897445,0.7764331195690772,0.005208333333333333,0.009259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234626.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234626.png,2.61325774140795,326.70340994945747,0.7965913259269115,0.5,0.37962962962962965
gaze_estimation\calibration_results\right_eye_crop_20250422_234627.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234627.png,2.743946929242152,358.01595693345655,-0.3885699040184818,0.5,0.09259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234628.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234628.png,5.035506030953781,378.49062509933253,-1.3475174590001728,0.5,0.09259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234629.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234629.png,3.2481287286757476,357.9539268713809,-0.8720892310562505,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234630.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234630.png,2.6083497304473013,357.9116525815614,0.32452862147819417,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234631.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234631.png,3.38741294836546,357.57661368102515,1.086314686346327,0.6979166666666666,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234632.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234632.png,7.124655981141403,356.0264621448357,1.8138798441972739,0.9479166666666666,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234633.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234633.png,7.1781382863941765,355.70542757958924,1.005154423148113,0.9479166666666666,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234634.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234634.png,6.708781003273783,356.2088958755684,0.4257988609671912,0.7447916666666666,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234635.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234635.png,5.969413901587373,357.391848928974,1.0573141672449111,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234636.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234636.png,5.3516318178244315,357.6384083670582,0.24975547685689037,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234637.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234637.png,4.714972091589198,357.45431223181487,-0.048604294710941076,0.5,0.8611111111111112
gaze_estimation\calibration_results\right_eye_crop_20250422_234638.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234638.png,5.115272692640134,357.16768578344454,-0.0751231885432162,0.5,0.9074074074074074
gaze_estimation\calibration_results\right_eye_crop_20250422_234639.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234639.png,4.404170321688529,357.1083578892411,0.4357014714568237,0.5,0.7222222222222222
gaze_estimation\calibration_results\right_eye_crop_20250422_234640.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234640.png,4.784567789383981,357.79475951480083,-0.2652082065807946,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234641.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234641.png,4.84940106985651,357.06555587502174,0.011558165434394141,0.46875,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234642.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234642.png,3.5463701415682642,357.1954310965924,0.7884607440296065,0.16666666666666666,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234643.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234643.png,3.382593735653903,357.5015064065419,0.34143345832424643,0.052083333333333336,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234644.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234644.png,2.0121754783805272,357.8439697647162,0.3851330566608624,0.06770833333333333,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234645.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234645.png,3.2425321248438226,357.42555043512255,-0.03839087647241968,0.3802083333333333,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234646.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234646.png,3.49658757348411,357.1865873424549,0.17585350120094745,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234647.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234647.png,3.6355714078105352,357.18793822029966,-0.4235755318325545,0.5231835459108684,0.47891315720768596
gaze_estimation\calibration_results\right_eye_crop_20250422_234648.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234648.png,4.570847601886586,357.6185265608562,-0.9410499701690753,0.7921126784769376,0.2343057808168414
gaze_estimation\calibration_results\right_eye_crop_20250422_234649.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234649.png,4.469545006786055,357.6675320584486,-1.1340085576721322,0.9479166666666666,0.09259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234650.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234650.png,4.550205405274014,357.3576097248914,-0.957955536482018,0.9479166666666666,0.09259259259259259
gaze_estimation\calibration_results\right_eye_crop_20250422_234651.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234651.png,5.075256392034451,357.01848860291307,-1.4320431382425625,0.697534370829292,0.32033049474958547
gaze_estimation\calibration_results\right_eye_crop_20250422_234652.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234652.png,4.584038806384751,357.09021532795236,-0.9719690477097203,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234653.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234653.png,3.9984344912455647,357.2550178408388,-0.7067842130287403,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234654.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234654.png,4.4731260506374975,356.9044808606818,1.0785724877648448,0.704015204015639,0.6855642165723635
gaze_estimation\calibration_results\right_eye_crop_20250422_234655.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234655.png,5.530136716084675,357.35566506769953,1.737493855077517,0.9479166666666666,0.9074074074074074
gaze_estimation\calibration_results\right_eye_crop_20250422_234656.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234656.png,5.242992528613046,357.79091323063665,2.1018340786723115,0.9479166666666666,0.9074074074074074
gaze_estimation\calibration_results\right_eye_crop_20250422_234657.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234657.png,4.458434691349585,357.28411735822124,1.5955484051696516,0.8088153912014585,0.7808863506535233
gaze_estimation\calibration_results\right_eye_crop_20250422_234658.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234658.png,2.6428098785827476,357.3964105959235,0.9358201873448877,0.5167027127245213,0.5151921314703657
gaze_estimation\calibration_results\right_eye_crop_20250422_234659.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234659.png,2.8925803510206882,357.47363145466244,0.6297035576053247,0.5,0.5
gaze_estimation\calibration_results\right_eye_crop_20250422_234700.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234700.png,1.8329037723330421,357.93439533000094,0.3999057117970608,0.4026291071743531,0.5885647397277192
gaze_estimation\calibration_results\right_eye_crop_20250422_234701.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234701.png,1.0270657658030757,347.85031864368784,0.48699517607661846,0.1244265562439342,0.8416068532354911
gaze_estimation\calibration_results\right_eye_crop_20250422_234702.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234702.png,0.3941139956284512,-22.00962951799491,-0.24755865448572933,0.052083333333333336,0.9074074074074074
gaze_estimation\calibration_results\right_eye_crop_20250422_234703.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234703.png,1.4907755997929932,378.39291277436354,0.2777892801161528,0.10772384351941697,0.8567989847058538
gaze_estimation\calibration_results\right_eye_crop_20250422_234704.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234704.png,0.4735285328088903,358.1840486508345,0.5295660618371727,0.38128968526766205,0.6079742397565454
gaze_estimation\calibration_results\right_eye_crop_20250422_234705.png,gaze_estimation\calibration_results\left_eye_crop_20250422_234705.png,0.9616730894828331,-1.7345744437405983,-0.3555546284994051,0.5,0.5
